subj size,subj type,subj param,query start,query size,direct set,query type,container mode,init time,warmup time,total query time,run count,average time,success
100000,exponential,3,3,5,false,all,unordered,417748,101036,949689,20,47484,OK
100000,exponential,3,3,5,false,sel,any,516379,139547,1197569,20,59878,OK
100000,exponential,3,3,5,false,sel,ordered,546756,178483,1076413,20,53820,OK
100000,exponential,3,3,5,false,sel,unordered,449523,97571,1015392,20,50769,OK
100000,exponential,3,3,5,false,shuffle,any,467902,105641,1069964,20,53498,OK
100000,exponential,3,3,5,false,shuffle,unordered,402432,98450,916272,20,45813,OK
100000,exponential,3,3,5,true,all,any,508310,89963,1090571,20,54528,OK
100000,exponential,3,3,5,true,all,exact,479067,116456,1161049,20,58052,OK
100000,exponential,3,3,5,true,all,ordered,505038,152531,1110323,20,55516,OK
100000,exponential,3,3,5,true,all,unordered,441369,144912,960315,20,48015,OK
100000,exponential,3,3,5,true,sel,any,562211,191813,1182537,20,59126,OK
100000,exponential,3,3,5,true,sel,ordered,441224,103884,1049226,20,52461,OK
100000,exponential,3,3,5,true,sel,unordered,404739,92897,1008005,20,50400,OK
100000,exponential,3,3,5,true,shuffle,any,646015,167110,1166835,20,58341,OK
100000,exponential,3,3,5,true,shuffle,unordered,410198,103296,1015140,20,50757,OK
100000,exponential,3,4,10,false,all,any,501538,183193,1207758,20,60387,OK
100000,exponential,3,4,10,false,all,exact,507688,140083,1406431,20,70321,OK
100000,exponential,3,4,10,false,all,ordered,462255,134288,1370555,20,68527,OK
100000,exponential,3,4,10,false,all,unordered,411398,131169,1084149,20,54207,OK
100000,exponential,3,4,10,false,sel,any,560245,240959,1228845,20,61442,OK
100000,exponential,3,4,10,false,sel,ordered,556651,188355,1273657,20,63682,OK
100000,exponential,3,4,10,false,sel,unordered,445097,122248,1223656,20,61182,OK
100000,exponential,3,4,10,false,shuffle,any,638846,177817,1178843,20,58942,OK
100000,exponential,3,4,10,false,shuffle,unordered,443819,131077,1201833,20,60091,OK
100000,exponential,3,4,10,true,all,any,546035,165679,1217754,20,60887,OK
100000,exponential,3,4,10,true,all,exact,504609,122919,1415535,20,70776,OK
100000,exponential,3,4,10,true,all,ordered,546537,141212,1171744,20,58587,OK
100000,exponential,3,4,10,true,all,unordered,406602,123162,1117424,20,55871,OK
100000,exponential,3,4,10,true,sel,any,665867,133419,1215175,20,60758,OK
100000,exponential,3,4,10,true,sel,ordered,515487,155659,1456592,20,72829,OK
100000,exponential,3,4,10,true,sel,unordered,410875,123406,1169318,20,58465,OK
100000,exponential,3,4,10,true,shuffle,any,538852,142143,1069467,20,53473,OK
100000,exponential,3,4,10,true,shuffle,unordered,437419,140333,1187163,20,59358,OK
100000,exponential,3,4,1,false,all,any,645836,167430,1192698,20,59634,OK
100000,exponential,3,4,1,false,all,exact,634246,184770,1184557,20,59227,OK
100000,exponential,3,4,1,false,all,ordered,486590,88096,1016306,20,50815,OK
100000,exponential,3,4,1,false,all,unordered,438390,104612,864117,20,43205,OK
100000,exponential,3,4,1,false,sel,any,583463,184867,1190831,20,59541,OK
100000,exponential,3,4,1,false,sel,ordered,533667,98693,981732,20,49086,OK
100000,exponential,3,4,1,false,sel,unordered,430681,102905,951483,20,47574,OK
100000,exponential,3,4,1,false,shuffle,any,532451,118570,1148272,20,57413,OK
100000,exponential,3,4,1,false,shuffle,unordered,402534,87436,871666,20,43583,OK
100000,exponential,3,4,1,true,all,any,443071,195301,1093637,20,54681,OK
100000,exponential,3,4,1,true,all,exact,465367,93931,1264632,20,63231,OK
100000,exponential,3,4,1,true,all,ordered,517036,113985,1061037,20,53051,OK
100000,exponential,3,4,1,true,all,unordered,485965,135329,1005579,20,50278,OK
100000,exponential,3,4,1,true,sel,any,589791,125661,1175097,20,58754,OK
100000,exponential,3,4,1,true,sel,ordered,463573,103444,1048711,20,52435,OK
100000,exponential,3,4,1,true,sel,unordered,487651,177751,987447,20,49372,OK
100000,exponential,3,4,1,true,shuffle,any,619310,134259,1184659,20,59232,OK
100000,exponential,3,4,1,true,shuffle,unordered,439179,122696,987971,20,49398,OK
100000,exponential,3,4,20,false,all,any,475206,107226,1182655,20,59132,OK
100000,exponential,3,4,20,false,all,exact,560384,163124,1305131,20,65256,OK
100000,exponential,3,4,20,false,all,ordered,521805,149832,1326893,20,66344,OK
100000,exponential,3,4,20,false,all,unordered,453207,130725,1218180,20,60909,OK
100000,exponential,3,4,20,false,shuffle,any,461996,127362,1116365,20,55818,OK
100000,exponential,3,4,20,false,shuffle,unordered,443273,147448,1191674,20,59583,OK
100000,exponential,3,4,20,true,all,any,588559,156647,1180088,20,59004,OK
100000,exponential,3,4,20,true,all,exact,547629,135924,1400570,20,70028,OK
100000,exponential,3,4,20,true,all,ordered,427886,118968,1174733,20,58736,OK
100000,exponential,3,4,20,true,all,unordered,413585,114800,1211207,20,60560,OK
100000,exponential,3,4,20,true,shuffle,any,586868,103365,1132544,20,56627,OK
100000,exponential,3,4,20,true,shuffle,unordered,408705,128506,1067316,20,53365,OK
100000,exponential,3,4,30,false,shuffle,any,644779,182057,1192371,20,59618,OK
100000,exponential,3,4,30,false,shuffle,unordered,440979,149318,1226590,20,61329,OK
100000,exponential,3,4,30,true,shuffle,any,548489,154199,1278172,20,63908,OK
100000,exponential,3,4,30,true,shuffle,unordered,422607,121702,1193275,20,59663,OK
100000,exponential,3,4,5,false,all,any,622132,143000,1128600,20,56430,OK
100000,exponential,3,4,5,false,all,exact,593048,125796,1473773,20,73688,OK
100000,exponential,3,4,5,false,all,ordered,493770,128325,1216043,20,60802,OK
100000,exponential,3,4,5,false,all,unordered,473190,186623,1247130,20,62356,OK
100000,exponential,3,4,5,false,sel,any,612974,162995,1154050,20,57702,OK
100000,exponential,3,4,5,false,sel,ordered,465100,151968,1275867,20,63793,OK
100000,exponential,3,4,5,false,sel,unordered,413372,105387,1036175,20,51808,OK
100000,exponential,3,4,5,false,shuffle,any,568197,104844,1114143,20,55707,OK
100000,exponential,3,4,5,false,shuffle,unordered,449708,121145,1224682,20,61234,OK
100000,exponential,3,4,5,true,all,any,463122,105256,1163783,20,58189,OK
100000,exponential,3,4,5,true,all,exact,447406,126271,1382374,20,69118,OK
100000,exponential,3,4,5,true,all,ordered,431502,104940,1229456,20,61472,OK
100000,exponential,3,4,5,true,all,unordered,452279,146310,1163387,20,58169,OK
100000,exponential,3,4,5,true,sel,any,449351,90554,1146028,20,57301,OK
100000,exponential,3,4,5,true,sel,ordered,451292,118005,1174361,20,58718,OK
100000,exponential,3,4,5,true,sel,unordered,438077,171527,1139559,20,56977,OK
100000,exponential,3,4,5,true,shuffle,any,537406,235088,1248925,20,62446,OK
100000,exponential,3,4,5,true,shuffle,unordered,412205,89689,970712,20,48535,OK
100000,exponential,6,0,10,false,all,any,643756,160518,1118496,20,55924,OK
100000,exponential,6,0,10,false,all,exact,521738,140104,1419930,20,70996,OK
100000,exponential,6,0,10,false,all,ordered,485603,221559,1407199,20,70359,OK
100000,exponential,6,0,10,false,all,unordered,406275,142339,1150159,20,57507,OK
100000,exponential,6,0,10,false,sel,any,488284,102210,1203971,20,60198,OK
100000,exponential,6,0,10,false,sel,ordered,478450,143871,1415893,20,70794,OK
100000,exponential,6,0,10,false,sel,unordered,427781,128480,1059069,20,52953,OK
100000,exponential,6,0,10,false,shuffle,any,605108,159091,1449229,20,72461,OK
100000,exponential,6,0,10,false,shuffle,unordered,388128,117550,1186239,20,59311,OK
100000,exponential,6,0,10,true,all,any,553660,148127,1507208,20,75360,OK
100000,exponential,6,0,10,true,all,exact,531667,174132,1530932,20,76546,OK
100000,exponential,6,0,10,true,all,ordered,468301,137410,1360339,20,68016,OK
100000,exponential,6,0,10,true,all,unordered,442227,135665,1114039,20,55701,OK
100000,exponential,6,0,10,true,sel,any,632796,125880,1175054,20,58752,OK
100000,exponential,6,0,10,true,sel,ordered,446165,272650,1449150,20,72457,OK
100000,exponential,6,0,10,true,sel,unordered,398581,104547,1135896,20,56794,OK
100000,exponential,6,0,10,true,shuffle,any,496348,153648,1129107,20,56455,OK
100000,exponential,6,0,10,true,shuffle,unordered,420194,140274,1288082,20,64404,OK
100000,exponential,6,0,1,false,all,any,626394,206031,1410734,20,70536,OK
100000,exponential,6,0,1,false,all,exact,547774,133681,1542054,20,77102,OK
100000,exponential,6,0,1,false,all,ordered,483742,117023,1052244,20,52612,OK
100000,exponential,6,0,1,false,all,unordered,453399,90902,1032197,20,51609,OK
100000,exponential,6,0,1,false,sel,any,585428,119421,1397400,20,69870,OK
100000,exponential,6,0,1,false,sel,ordered,460684,116838,1239608,20,61980,OK
100000,exponential,6,0,1,false,sel,unordered,399936,126702,1053355,20,52667,OK
100000,exponential,6,0,1,false,shuffle,any,618800,194557,1343925,20,67196,OK
100000,exponential,6,0,1,false,shuffle,unordered,413745,101015,877878,20,43893,OK
100000,exponential,6,0,1,true,all,any,527066,274373,1313782,20,65689,OK
100000,exponential,6,0,1,true,all,exact,545577,122453,1590481,20,79524,OK
100000,exponential,6,0,1,true,all,ordered,474564,115002,1236158,20,61807,OK
100000,exponential,6,0,1,true,all,unordered,393268,82488,1000661,20,50033,OK
100000,exponential,6,0,1,true,sel,any,524367,129919,1063847,20,53192,OK
100000,exponential,6,0,1,true,sel,ordered,417815,97447,1015385,20,50769,OK
100000,exponential,6,0,1,true,sel,unordered,471393,111899,1195296,20,59764,OK
100000,exponential,6,0,1,true,shuffle,any,445248,112263,1307566,20,65378,OK
100000,exponential,6,0,1,true,shuffle,unordered,395638,80389,893200,20,44660,OK
100000,exponential,6,0,20,false,all,any,506232,133184,1145217,20,57260,OK
100000,exponential,6,0,20,false,all,exact,514614,168034,1539152,20,76957,OK
100000,exponential,6,0,20,false,all,ordered,487724,165470,1371887,20,68594,OK
100000,exponential,6,0,20,false,all,unordered,394394,130202,1185917,20,59295,OK
100000,exponential,6,0,20,false,sel,any,451537,150038,1320926,20,66046,OK
100000,exponential,6,0,20,false,sel,ordered,503793,171876,1445565,20,72278,OK
100000,exponential,6,0,20,false,sel,unordered,405205,128414,1178679,20,58933,OK
100000,exponential,6,0,20,false,shuffle,any,499645,127855,1427946,20,71397,OK
100000,exponential,6,0,20,false,shuffle,unordered,429331,150451,1124048,20,56202,OK
100000,exponential,6,0,20,true,all,any,614377,174778,1193029,20,59651,OK
100000,exponential,6,0,20,true,all,exact,478018,184429,1507628,20,75381,OK
100000,exponential,6,0,20,true,all,ordered,428655,109568,1260364,20,63018,OK
100000,exponential,6,0,20,true,all,unordered,418526,142361,1300756,20,65037,OK
100000,exponential,6,0,20,true,sel,any,584318,154173,1162344,20,58117,OK
100000,exponential,6,0,20,true,sel,ordered,420652,127903,1181819,20,59090,OK
100000,exponential,6,0,20,true,sel,unordered,433154,112841,1119473,20,55973,OK
100000,exponential,6,0,20,true,shuffle,any,565989,152131,1441484,20,72074,OK
100000,exponential,6,0,20,true,shuffle,unordered,429176,136360,1217396,20,60869,OK
100000,exponential,6,0,30,false,all,any,584289,160408,1467026,20,73351,OK
100000,exponential,6,0,30,false,all,exact,465762,205591,1589985,20,79499,OK
100000,exponential,6,0,30,false,all,ordered,445486,244483,1409659,20,70482,OK
100000,exponential,6,0,30,false,all,unordered,412154,133592,1139236,20,56961,OK
100000,exponential,6,0,30,false,sel,any,548473,131035,1149531,20,57476,OK
100000,exponential,6,0,30,false,sel,ordered,421986,152095,1286258,20,64312,OK
100000,exponential,6,0,30,false,sel,unordered,452482,133500,1304848,20,65242,OK
100000,exponential,6,0,30,false,shuffle,any,482107,124784,1347877,20,67393,OK
100000,exponential,6,0,30,false,shuffle,unordered,395117,134061,1135079,20,56753,OK
100000,exponential,6,0,30,true,all,any,567514,148927,1503849,20,75192,OK
100000,exponential,6,0,30,true,all,exact,434106,175661,1581822,20,79091,OK
100000,exponential,6,0,30,true,all,ordered,650496,224377,1384239,20,69211,OK
100000,exponential,6,0,30,true,all,unordered,399635,129176,1126527,20,56326,OK
100000,exponential,6,0,30,true,sel,any,539583,142844,1437378,20,71868,OK
100000,exponential,6,0,30,true,sel,ordered,511677,131545,1302362,20,65118,OK
100000,exponential,6,0,30,true,sel,unordered,442037,139441,1387573,20,69378,OK
100000,exponential,6,0,30,true,shuffle,any,431263,119159,1074208,20,53710,OK
100000,exponential,6,0,30,true,shuffle,unordered,400656,136634,1311103,20,65555,OK
100000,exponential,6,0,5,false,all,any,524906,270166,1507037,20,75351,OK
100000,exponential,6,0,5,false,all,exact,536241,165344,1470978,20,73548,OK
100000,exponential,6,0,5,false,all,ordered,545068,148769,1239961,20,61998,OK
100000,exponential,6,0,5,false,all,unordered,400730,139985,1171022,20,58551,OK
100000,exponential,6,0,5,false,sel,any,628057,256491,1658765,20,82938,OK
100000,exponential,6,0,5,false,sel,ordered,467631,138641,1437927,20,71896,OK
100000,exponential,6,0,5,false,sel,unordered,398106,119558,1110405,20,55520,OK
100000,exponential,6,0,5,false,shuffle,any,452315,135093,1511967,20,75598,OK
100000,exponential,6,0,5,false,shuffle,unordered,415418,123466,1147901,20,57395,OK
100000,exponential,6,0,5,true,all,any,519175,150571,1361557,20,68077,OK
100000,exponential,6,0,5,true,all,exact,567752,183668,1547943,20,77397,OK
100000,exponential,6,0,5,true,all,ordered,437140,116821,1027817,20,51390,OK
100000,exponential,6,0,5,true,all,unordered,410404,113525,1089529,20,54476,OK
100000,exponential,6,0,5,true,sel,any,598933,185047,1374683,20,68734,OK
100000,exponential,6,0,5,true,sel,ordered,515005,171418,1296639,20,64831,OK
100000,exponential,6,0,5,true,sel,unordered,425712,117448,1175833,20,58791,OK
100000,exponential,6,0,5,true,shuffle,any,577953,153034,1520719,20,76035,OK
100000,exponential,6,0,5,true,shuffle,unordered,479034,218171,1400761,20,70038,OK
100000,exponential,6,1,10,false,all,any,540861,152671,1173509,20,58675,OK
100000,exponential,6,1,10,false,all,exact,547812,170031,1448246,20,72412,OK
100000,exponential,6,1,10,false,all,ordered,442568,136824,1267130,20,63356,OK
100000,exponential,6,1,10,false,all,unordered,402405,126122,1133837,20,56691,OK
100000,exponential,6,1,10,false,sel,any,402051,117086,1172211,20,58610,OK
100000,exponential,6,1,10,false,sel,ordered,426609,136917,1198940,20,59947,OK
100000,exponential,6,1,10,false,sel,unordered,412367,153509,1110518,20,55525,OK
100000,exponential,6,1,10,false,shuffle,any,514928,116474,1172313,20,58615,OK
100000,exponential,6,1,10,false,shuffle,unordered,421401,96032,971817,20,48590,OK
100000,exponential,6,1,10,true,all,any,471035,126165,1187254,20,59362,OK
100000,exponential,6,1,10,true,all,exact,443801,147479,1475227,20,73761,OK
100000,exponential,6,1,10,true,all,ordered,445916,110091,1287553,20,64377,OK
100000,exponential,6,1,10,true,all,unordered,444179,121975,1144581,20,57229,OK
100000,exponential,6,1,10,true,sel,any,559122,283441,1316683,20,65834,OK
100000,exponential,6,1,10,true,sel,ordered,521349,132240,1140242,20,57012,OK
100000,exponential,6,1,10,true,sel,unordered,411008,148210,1072350,20,53617,OK
100000,exponential,6,1,10,true,shuffle,any,540914,181168,1433353,20,71667,OK
100000,exponential,6,1,10,true,shuffle,unordered,424218,149230,1072297,20,53614,OK
100000,exponential,6,1,1,false,all,any,530761,169771,1122812,20,56140,OK
100000,exponential,6,1,1,false,all,exact,569378,217580,1107964,20,55398,OK
100000,exponential,6,1,1,false,all,ordered,478845,99890,1083259,20,54162,OK
100000,exponential,6,1,1,false,all,unordered,403036,83332,1001721,20,50086,OK
100000,exponential,6,1,1,false,sel,any,558559,203237,1152360,20,57618,OK
100000,exponential,6,1,1,false,sel,ordered,465554,131404,971290,20,48564,OK
100000,exponential,6,1,1,false,sel,unordered,493198,129813,1078255,20,53912,OK
100000,exponential,6,1,1,false,shuffle,any,495365,103242,1113648,20,55682,OK
100000,exponential,6,1,1,false,shuffle,unordered,502089,119733,1077169,20,53858,OK
100000,exponential,6,1,1,true,all,any,442833,110078,1100993,20,55049,OK
100000,exponential,6,1,1,true,all,exact,538353,259528,1194166,20,59708,OK
100000,exponential,6,1,1,true,all,ordered,411445,103818,1100470,20,55023,OK
100000,exponential,6,1,1,true,all,unordered,389484,81503,959020,20,47951,OK
100000,exponential,6,1,1,true,sel,any,430787,97851,1006527,20,50326,OK
100000,exponential,6,1,1,true,sel,ordered,413190,93255,995562,20,49778,OK
100000,exponential,6,1,1,true,sel,unordered,422391,81444,987192,20,49359,OK
100000,exponential,6,1,1,true,shuffle,any,559855,213183,1303062,20,65153,OK
100000,exponential,6,1,1,true,shuffle,unordered,454303,102242,1054269,20,52713,OK
100000,exponential,6,1,20,false,all,any,656094,243285,1497151,20,74857,OK
100000,exponential,6,1,20,false,all,exact,567080,126608,1351844,20,67592,OK
100000,exponential,6,1,20,false,all,ordered,452669,104940,1108077,20,55403,OK
100000,exponential,6,1,20,false,all,unordered,423669,129360,1159463,20,57973,OK
100000,exponential,6,1,20,false,sel,any,588717,109945,1114340,20,55717,OK
100000,exponential,6,1,20,false,sel,ordered,449734,138535,1315191,20,65759,OK
100000,exponential,6,1,20,false,sel,unordered,429033,119401,1168167,20,58408,OK
100000,exponential,6,1,20,false,shuffle,any,563950,197075,1170583,20,58529,OK
100000,exponential,6,1,20,false,shuffle,unordered,403905,140362,1005454,20,50272,OK
100000,exponential,6,1,20,true,all,any,454788,94274,1001127,20,50056,OK
100000,exponential,6,1,20,true,all,exact,505902,142815,1431488,20,71574,OK
100000,exponential,6,1,20,true,all,ordered,405786,94672,1014883,20,50744,OK
100000,exponential,6,1,20,true,all,unordered,417039,131091,1077241,20,53862,OK
100000,exponential,6,1,20,true,sel,any,509784,169436,1147427,20,57371,OK
100000,exponential,6,1,20,true,sel,ordered,427247,135034,1166008,20,58300,OK
100000,exponential,6,1,20,true,sel,unordered,396153,111995,976042,20,48802,OK
100000,exponential,6,1,20,true,shuffle,any,479908,119814,1053121,20,52656,OK
100000,exponential,6,1,20,true,shuffle,unordered,427017,140906,1053432,20,52671,OK
100000,exponential,6,1,30,false,all,any,448822,107164,1246780,20,62339,OK
100000,exponential,6,1,30,false,all,exact,490969,126512,1450544,20,72527,OK
100000,exponential,6,1,30,false,all,ordered,432755,129095,1406597,20,70329,OK
100000,exponential,6,1,30,false,all,unordered,451850,125875,1207964,20,60398,OK
100000,exponential,6,1,30,false,sel,any,533250,138765,1193895,20,59694,OK
100000,exponential,6,1,30,false,sel,ordered,422998,150161,1248680,20,62434,OK
100000,exponential,6,1,30,false,sel,unordered,392530,119602,1151598,20,57579,OK
100000,exponential,6,1,30,false,shuffle,any,417738,111044,1014285,20,50714,OK
100000,exponential,6,1,30,false,shuffle,unordered,397922,119668,1029541,20,51477,OK
100000,exponential,6,1,30,true,all,any,570516,144596,1200384,20,60019,OK
100000,exponential,6,1,30,true,all,exact,468958,135197,1160145,20,58007,OK
100000,exponential,6,1,30,true,all,ordered,530400,186426,1193620,20,59681,OK
100000,exponential,6,1,30,true,all,unordered,402805,139411,1106585,20,55329,OK
100000,exponential,6,1,30,true,sel,any,423000,202981,1365583,20,68279,OK
100000,exponential,6,1,30,true,sel,ordered,395745,99909,1095297,20,54764,OK
100000,exponential,6,1,30,true,sel,unordered,399612,105684,1008780,20,50439,OK
100000,exponential,6,1,30,true,shuffle,any,450051,90290,1061230,20,53061,OK
100000,exponential,6,1,30,true,shuffle,unordered,423009,147802,1133540,20,56677,OK
100000,exponential,6,1,5,false,all,any,469909,130590,1198595,20,59929,OK
100000,exponential,6,1,5,false,all,exact,492930,139444,1423296,20,71164,OK
100000,exponential,6,1,5,false,all,ordered,485481,126904,1315851,20,65792,OK
100000,exponential,6,1,5,false,all,unordered,411049,124521,1024593,20,51229,OK
100000,exponential,6,1,5,false,sel,any,513340,115234,992491,20,49624,OK
100000,exponential,6,1,5,false,sel,ordered,421137,95206,1124200,20,56210,OK
100000,exponential,6,1,5,false,sel,unordered,399245,138818,1095086,20,54754,OK
100000,exponential,6,1,5,false,shuffle,any,501974,142673,1064293,20,53214,OK
100000,exponential,6,1,5,false,shuffle,unordered,405540,115267,1096706,20,54835,OK
100000,exponential,6,1,5,true,all,any,586883,123896,1119636,20,55981,OK
100000,exponential,6,1,5,true,all,exact,470030,117789,1197576,20,59878,OK
100000,exponential,6,1,5,true,all,ordered,563990,126290,1402830,20,70141,OK
100000,exponential,6,1,5,true,all,unordered,463456,188744,1159614,20,57980,OK
100000,exponential,6,1,5,true,sel,any,501610,133825,1212174,20,60608,OK
100000,exponential,6,1,5,true,sel,ordered,476534,249429,1240917,20,62045,OK
100000,exponential,6,1,5,true,sel,unordered,401268,115689,1124182,20,56209,OK
100000,exponential,6,1,5,true,shuffle,any,603052,157638,1096758,20,54837,OK
100000,exponential,6,1,5,true,shuffle,unordered,425048,147136,1147149,20,57357,OK
100000,exponential,6,2,10,false,all,any,500017,118438,1166625,20,58331,OK
100000,exponential,6,2,10,false,all,exact,587412,137170,1456849,20,72842,OK
100000,exponential,6,2,10,false,all,ordered,403135,124134,1178328,20,58916,OK
100000,exponential,6,2,10,false,all,unordered,439634,121451,1199338,20,59966,OK
100000,exponential,6,2,10,false,sel,any,592465,175189,1131933,20,56596,OK
100000,exponential,6,2,10,false,sel,ordered,508795,188848,1218756,20,60937,OK
100000,exponential,6,2,10,false,sel,unordered,387023,122958,1126455,20,56322,OK
100000,exponential,6,2,10,false,shuffle,any,450095,103686,1035219,20,51760,OK
100000,exponential,6,2,10,false,shuffle,unordered,404887,123730,1012322,20,50616,OK
100000,exponential,6,2,10,true,all,any,430877,92448,971868,20,48593,OK
100000,exponential,6,2,10,true,all,exact,546215,125175,1275014,20,63750,OK
100000,exponential,6,2,10,true,all,ordered,402495,148238,1121678,20,56083,OK
100000,exponential,6,2,10,true,all,unordered,456683,127418,1121176,20,56058,OK
100000,exponential,6,2,10,true,sel,any,473307,109628,1057777,20,52888,OK
100000,exponential,6,2,10,true,sel,ordered,555408,204949,1194144,20,59707,OK
100000,exponential,6,2,10,true,sel,unordered,437896,142820,1169490,20,58474,OK
100000,exponential,6,2,10,true,shuffle,any,538417,109469,1043477,20,52173,OK
100000,exponential,6,2,10,true,shuffle,unordered,404395,116835,967159,20,48357,OK
100000,exponential,6,2,1,false,all,any,473667,104211,984144,20,49207,OK
100000,exponential,6,2,1,false,all,exact,552705,157665,1174938,20,58746,OK
100000,exponential,6,2,1,false,all,ordered,464556,97138,960243,20,48012,OK
100000,exponential,6,2,1,false,all,unordered,429307,91445,1035420,20,51771,OK
100000,exponential,6,2,1,false,sel,any,429430,74030,895557,20,44777,OK
100000,exponential,6,2,1,false,sel,ordered,420340,91352,1040940,20,52047,OK
100000,exponential,6,2,1,false,sel,unordered,429006,128564,1117373,20,55868,OK
100000,exponential,6,2,1,false,shuffle,any,510513,169305,1317542,20,65877,OK
100000,exponential,6,2,1,false,shuffle,unordered,449429,129654,1156841,20,57842,OK
100000,exponential,6,2,1,true,all,any,595245,190655,990225,20,49511,OK
100000,exponential,6,2,1,true,all,exact,514290,264795,1254377,20,62718,OK
100000,exponential,6,2,1,true,all,ordered,448619,115256,1195475,20,59773,OK
100000,exponential,6,2,1,true,all,unordered,459118,157984,1147544,20,57377,OK
100000,exponential,6,2,1,true,sel,any,410136,96175,1132042,20,56602,OK
100000,exponential,6,2,1,true,sel,ordered,486957,137520,981326,20,49066,OK
100000,exponential,6,2,1,true,sel,unordered,421151,93005,878307,20,43915,OK
100000,exponential,6,2,1,true,shuffle,any,493789,162635,1025736,20,51286,OK
100000,exponential,6,2,1,true,shuffle,unordered,460688,85859,926657,20,46332,OK
100000,exponential,6,2,20,false,all,any,555723,221226,1243645,20,62182,OK
100000,exponential,6,2,20,false,all,exact,529149,127949,1514398,20,75719,OK
100000,exponential,6,2,20,false,all,ordered,564059,171059,1220993,20,61049,OK
100000,exponential,6,2,20,false,all,unordered,387901,96524,1107076,20,55353,OK
100000,exponential,6,2,20,false,sel,any,506737,186770,1207118,20,60355,OK
100000,exponential,6,2,20,false,sel,ordered,439864,136022,1242364,20,62118,OK
100000,exponential,6,2,20,false,sel,unordered,411033,121735,1219240,20,60962,OK
100000,exponential,6,2,20,false,shuffle,any,559926,127856,1119142,20,55957,OK
100000,exponential,6,2,20,false,shuffle,unordered,390331,128102,1264508,20,63225,OK
100000,exponential,6,2,20,true,all,any,618548,185677,1042266,20,52113,OK
100000,exponential,6,2,20,true,all,exact,527516,144110,1483732,20,74186,OK
100000,exponential,6,2,20,true,all,ordered,514854,144391,1174883,20,58744,OK
100000,exponential,6,2,20,true,all,unordered,416389,229693,1174925,20,58746,OK
100000,exponential,6,2,20,true,sel,any,443486,117824,1175387,20,58769,OK
100000,exponential,6,2,20,true,sel,ordered,426481,123766,1028629,20,51431,OK
100000,exponential,6,2,20,true,sel,unordered,436912,145452,1213904,20,60695,OK
100000,exponential,6,2,20,true,shuffle,any,481768,145642,1042664,20,52133,OK
100000,exponential,6,2,20,true,shuffle,unordered,461091,132271,1174166,20,58708,OK
100000,exponential,6,2,30,false,all,any,423761,97846,1059547,20,52977,OK
100000,exponential,6,2,30,false,all,exact,481098,163350,1284336,20,64216,OK
100000,exponential,6,2,30,false,all,ordered,465411,148625,1228502,20,61425,OK
100000,exponential,6,2,30,false,all,unordered,396745,127773,1106673,20,55333,OK
100000,exponential,6,2,30,false,sel,any,534070,222805,1217813,20,60890,OK
100000,exponential,6,2,30,false,sel,ordered,523026,149487,1201575,20,60078,OK
100000,exponential,6,2,30,false,sel,unordered,493976,201341,1275227,20,63761,OK
100000,exponential,6,2,30,false,shuffle,any,520743,134456,1189025,20,59451,OK
100000,exponential,6,2,30,false,shuffle,unordered,538256,145456,1317172,20,65858,OK
100000,exponential,6,2,30,true,all,any,545979,129516,1169434,20,58471,OK
100000,exponential,6,2,30,true,all,exact,504244,209905,1311748,20,65587,OK
100000,exponential,6,2,30,true,all,ordered,426988,205937,1198914,20,59945,OK
100000,exponential,6,2,30,true,all,unordered,522015,149929,1342018,20,67100,OK
100000,exponential,6,2,30,true,sel,any,587766,211566,1184459,20,59222,OK
100000,exponential,6,2,30,true,sel,ordered,506259,153177,1255550,20,62777,OK
100000,exponential,6,2,30,true,sel,unordered,411828,121570,1201042,20,60052,OK
100000,exponential,6,2,30,true,shuffle,any,521613,179613,1207828,20,60391,OK
100000,exponential,6,2,30,true,shuffle,unordered,435227,143031,1405066,20,70253,OK
100000,exponential,6,2,5,false,all,any,465447,128333,1195634,20,59781,OK
100000,exponential,6,2,5,false,all,exact,586441,188196,1263528,20,63176,OK
100000,exponential,6,2,5,false,all,ordered,442332,126937,1352428,20,67621,OK
100000,exponential,6,2,5,false,all,unordered,448607,114831,1255297,20,62764,OK
100000,exponential,6,2,5,false,sel,any,524893,129952,975897,20,48794,OK
100000,exponential,6,2,5,false,sel,ordered,500946,133642,1139161,20,56958,OK
100000,exponential,6,2,5,false,sel,unordered,461227,114812,1166311,20,58315,OK
100000,exponential,6,2,5,false,shuffle,any,425072,104772,992749,20,49637,OK
100000,exponential,6,2,5,false,shuffle,unordered,580348,195618,1312904,20,65645,OK
100000,exponential,6,2,5,true,all,any,535403,136554,1038192,20,51909,OK
100000,exponential,6,2,5,true,all,exact,458903,138001,1273255,20,63662,OK
100000,exponential,6,2,5,true,all,ordered,427072,118810,1201773,20,60088,OK
100000,exponential,6,2,5,true,all,unordered,417341,108707,1302223,20,65111,OK
100000,exponential,6,2,5,true,sel,any,427617,115697,982107,20,49105,OK
100000,exponential,6,2,5,true,sel,ordered,533777,169506,1241783,20,62089,OK
100000,exponential,6,2,5,true,sel,unordered,422725,108227,1232914,20,61645,OK
100000,exponential,6,2,5,true,shuffle,any,459948,119541,1083425,20,54171,OK
100000,exponential,6,2,5,true,shuffle,unordered,429592,124066,1129233,20,56461,OK
100000,exponential,6,3,10,false,all,any,449917,83370,1056815,20,52840,OK
